"
Sir ap c language par bhi videos upload kro.. Plzzzz
"
"
Jay Pubg
"
"
Bhot shandar explanation diya
"
"
It helped a lot
"
"
Itna Acha lecture
"
"
Allah apko salamat rakhay sir g
"
"
NYC Sir
"
"
Sir bina operating systems ko use kar ke work kaise karenge
"
"
I subscribed
"
"
""Kya Aap Word processing system,windows,excel, Data base management pe video bana sakte ho exm type k...plz""
"
"
""Sir 21 ko exam h os ka ,notes milenge ..?? Aap  bahut sahi padate h to,socha aap se hi notes k liye kahu ...😋😋😋""
"
"
Thnk you sir
"
"
WHAT IS YOUR NAME
"
"
🙏🙏
"
"
sir Thankyou apke video se main exam main pass ho gya
"
"
very Nyc
"
"
Kis cllg.se.ho ap sir ?
"
"
Teacher ho toh aisa
"
"
akhirrr.....end kr dia sir g....
"
"
I lave all indian  from afghanistan
"
"
Sir RAM ko primary memory bolte hai
"
"
tq varun sir
"
"
Experienced lecturer..
"
"
please make computer organization and architecture videos as there is no content available
"
"
Sir are you teaching in LPU??
"
"
Sir ap bht esay way me smjate h
"
"
Sir os ki or videos b upload krte rha kariye
"
"
Wahhh mastt
"
"
operating system ki Koi Book Bta do Bhai  #PlzRply
"
"
Kya kha apnai naughty fication milenge apka channel subscribe krnai pr
"
"
""Sir plzz aap mere college me as a teacher aa jao 
Plzz ap jaiso ki bhot jarurt  h yha""
"
"
which programming language is used for OS?
"
"
mashaallah behed khubsurt
"
"
Sir bios kis liye use Kiya jata hai
"
"
THANX
"
"
SIR PLESE GIVE THE PROGRAMING CODE OF EACH TOPIC AND U R NOT UPLOAD THE  VIDEO OF SYSTEM CALL
"
"
Bahut badhiya bro.  Lage rho
"
"
Sir mcq provide krvaiye each topics ke plzzz plzzz humble request
"
"
ਧੰਨਵਾਦ ਜੀ
"
"
Thankyou veerji meri dua ai ji wahe guru agge k thonu kise collage de vich government job mil jave.
"
"
""Sir, Just one word COMMENDABLE!""
"
"
sir
"
"
Subscribed ur channel on 17 devices/ accounts
"
"
Could you do it in english?
"
"
Bht zbrdst.
"
"
What is cinariyo
"
"
Are videos of os enough for gate 19?
"
"
""Sir 
Process management 
Memory management 
Storage management 
Input /output management 
Uska describe 
Link send me sir""
"
"
thanku sirji...
"
"
Sir do the videos in english...pls
"
"
Is that enough for gate exams???
"
"
Sir daily one video upload kara
"
"
Sir your teaching sence is excilent
"
"
Thanku sir
"
"
vow
"
"
Main memory is not secondary memory it's primary memory✔️
"
"
but without os how to write programm
"
"
computer architecture gate ke liye v banaye sir
"
"
""While searching for lectures I didn't move to any other video whenever I see the relevant video's lecture uploaded by U i'm searching for,sir.""
"
"
Hlo sir....plssss buffer management  (DBMS) pr jldi video bnado.... sir exams start hone wale hai.. soo plss sir try to understand....😯😯😯
"
"
very niiiiiice
"
"
Sir mujhe apse bht sare questions puchna hai ..
"
"
Sir ap bht acha smjhate hai
"
"
♡
"
"
Sir ji continue rakhiye is series ko
"
